,GSM3319036_Ovary Normal_eHormones,GSM3319036_Ovary Normal_eStromal,GSM3319040_Ovary Normal_eStromal,GSM3319041_Ovary Normal_eHormones,GSM3319041_Ovary Normal_eStromal,GSM3319042_Ovary Normal_eStromal,GSM3319043_Ovary Normal_eHormones,GSM3319043_Ovary Normal_eStromal,GSM3557960_Ovary Normal_eStromal,GSM3557970_Ovary Normal_eStromal,GSM3557971_Ovary Normal_eHormones,GSM3557972_Ovary Normal_eHormones,GSM3557973_Ovary Normal_eHormones,GSM4568674_Fallopian Tube Normal_secretory cell,GSM4568675_Fallopian Tube Normal_ciliated epithelial cell,GSM4568675_Fallopian Tube Normal_secretory cell,GSM4568676_Fallopian Tube Normal_ciliated epithelial cell,GSM4568676_Fallopian Tube Normal_secretory cell,GSM4568677_Fallopian Tube Normal_secretory cell,GSM4568678_Fallopian Tube Normal_ciliated epithelial cell,GSM4568678_Fallopian Tube Normal_secretory cell,GSM4568679_Fallopian Tube Normal_ciliated epithelial cell,GSM4568679_Fallopian Tube Normal_secretory cell,GSM4568681_Fallopian Tube Normal_ciliated epithelial cell,GSM4568681_Fallopian Tube Normal_secretory cell,GSM4568682_Fallopian Tube Normal_ciliated epithelial cell,GSM4568682_Fallopian Tube Normal_secretory cell,GSM4568684_Fallopian Tube Normal_ciliated epithelial cell,GSM4568684_Fallopian Tube Normal_secretory cell,GSM4568685_Fallopian Tube Normal_ciliated epithelial cell,GSM4568685_Fallopian Tube Normal_secretory cell,GSM4675273_Cancer,GSM4675277_Cancer,ov_GSE184880_GSM5599224_Ovary Normal_eHormones,ov_GSE184880_GSM5599225_Cancer,ov_GSE184880_GSM5599226_Cancer,ov_GSE184880_GSM5599230_Cancer,ov_GSE184880_GSM5599231_Cancer,ov_GSE213243_GSM6576367_Cancer,pan_blue_hgstoc_SOL012_Cancer,pan_blueprint_ovary_scrSOL004_Cancer
MRVI1-AS1,0.0,0.0,0.02341946,0.0,0.030159676,0.0,0.009320961,0.0,0.0,0.005342922,0.0068687215,0.0,0.0,0.0,0.13732737,0.013158847,0.052850556,0.0,0.0060049784,0.07520848,0.0,0.041891392,0.004999235,0.119401634,0.01845354,0.05125054,0.015236607,0.19716267,0.0,0.16621327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4780885e-05,0.0016203066,0.0
ZBED5-AS1,0.26699862,0.13867883,0.0,0.11422539,0.00676011,0.1092062,0.25877956,0.031663224,0.09860534,0.08265485,0.22302714,0.09584342,0.14404558,0.0746064,0.77241665,0.12496807,0.94319385,0.2767502,0.22613852,0.9278622,0.13397714,0.80969733,0.18419746,1.1120758,0.13754308,0.85238135,0.063552074,1.1721398,0.06082788,1.2351606,0.15267244,0.08668744,0.07426699,0.0,0.0,0.0,0.0,0.0,0.10580976,0.16443509,0.06499608
TEAD1,0.53735054,1.3646723,2.1884263,0.2971483,2.1793592,1.6430478,0.48976833,2.4683933,1.0500411,1.106774,0.36702135,0.92098516,0.1898649,0.26478118,0.4322005,0.13634813,0.7498319,0.30574298,0.3071215,0.567888,0.1828011,0.6660643,0.5998331,0.6932695,0.39664015,0.480936,0.3290465,0.6018122,0.41205204,0.63400334,0.119819164,0.45389578,0.20127398,0.34554175,1.26358,0.12066216,0.5121771,1.1286222,0.75467664,0.1804565,0.122518465
RASSF10,0.0,0.0,0.0,0.0,0.0,0.04029733,0.006589747,0.0,0.0,0.0,0.0,0.0,0.0,0.19334978,0.04508056,0.10157895,0.054828327,0.10384615,0.07575515,0.03923126,0.52195144,0.015695656,0.19324881,0.09071058,0.32786307,0.013385327,0.14174458,0.06480808,0.35210297,0.012545974,0.11863471,0.08608126,0.0,0.0,0.047517184,0.02435331,0.0811219,0.2750833,0.14087446,0.07772739,0.07540603
SPON1,0.02057179,0.030726489,0.0,0.0035702433,0.008538295,0.037248515,0.015775686,0.0,0.021409877,0.008921376,0.0,0.0,0.006145781,0.609212,0.030023906,0.61250746,0.06809547,0.36975884,0.65902984,0.1597793,1.6702563,0.057465065,0.8853641,0.016571278,0.48785385,0.040947694,0.6453264,0.013332262,0.31532124,0.11845851,0.24482778,1.5843215,0.59551907,0.021277046,1.5782905,0.0038898175,0.3072211,7.460158,1.201312,1.3507758,0.0
RRAS2,0.22715634,0.6329061,0.48138997,0.27734664,0.5748553,0.6597345,0.19394818,0.61749893,0.6065248,0.6222474,0.28756723,0.17349094,0.17499372,0.22319752,0.23224743,0.15718788,0.19190371,0.21993046,0.07553339,0.1682811,0.2959609,0.0747202,0.084349506,0.35655668,0.31413314,0.07082077,0.08997391,0.29705966,0.20152372,0.088604845,0.03401808,0.51208705,0.14393218,0.25392908,0.22205009,0.16103913,0.26858506,0.23364484,0.161627,0.15230869,0.085922554
FANCF,0.13999209,0.034650423,0.031493522,0.12561598,0.010414028,0.0,0.1613019,0.0,0.006957493,0.0031265386,0.1326072,0.18597029,0.14023425,0.060312893,0.21697664,0.0913315,0.21169232,0.046382997,0.077864565,0.2301118,0.11394851,0.42184275,0.054953557,0.29373503,0.15620492,0.34536022,0.16383213,0.34893999,0.070085734,0.2321054,0.07052421,0.12926441,0.18934798,0.1450037,0.13901737,0.08335689,0.17814814,0.1821859,0.16693655,0.083881244,0.19750336
MUC15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031509507,0.13443145,0.02459417,0.5934287,0.02212939,0.048024464,0.4801646,0.043004334,0.9806887,0.087766044,0.2679243,0.026060442,0.6978857,0.064074524,0.2207954,0.009823741,0.49384454,0.0932292,0.009519734,0.0,0.0,0.038559545,0.0,0.11781654,0.009145154,0.0782397,0.0114204055,0.0
BBOX1,0.0,0.004438943,0.0,0.0,0.0,0.0,0.0041135997,0.0,0.0,0.0,0.0,0.004045861,0.0,0.00778105,0.3788727,0.0056539048,0.30258304,0.01755595,0.09604632,0.269216,0.00765691,0.200987,0.0,0.4115083,0.029377362,0.23332146,0.020859098,0.4517163,0.0,0.3950888,0.0,0.0,0.006901192,0.0,0.065101095,0.1304929,0.035552055,0.1040543,0.07434827,0.3866304,0.0
DCDC1,0.0,0.0,0.0,0.004518572,0.0,0.0,0.0,0.0,0.015451895,0.0,0.0,0.0,0.0,0.037912574,0.609632,0.012502812,0.70757514,0.02621457,0.06024447,0.7159802,0.009711708,1.251272,0.04203288,0.6091431,0.0,1.1550225,0.0422041,0.6505678,0.020976333,0.6132387,0.0,0.015810264,0.0,0.0,0.04335646,0.0010900366,0.0059161694,0.0043291813,0.047216754,0.0029412904,0.09587018
PRRG4,0.075888,0.045894157,0.0,0.010388638,0.009554201,0.0,0.033964746,0.027391808,0.0033950978,0.00855835,0.0034704823,0.036256175,0.0,0.18245924,0.65457994,0.12255742,1.0056382,0.19491376,0.038655687,0.6140976,0.17417547,0.62451917,0.12750168,0.7697074,0.15186481,0.5069171,0.084542476,0.7317988,0.25234318,0.61761475,0.043082934,0.5533242,0.038095046,0.0,0.35448015,0.1653509,0.27307943,0.42792103,0.20353866,0.14116697,0.0
CAT,0.46877003,0.43409768,0.074790366,0.45766014,0.15279727,0.0964486,0.62245834,0.19347146,0.34781653,0.2614378,0.6104004,0.47673312,0.5896954,0.2685777,1.5718877,0.51506543,0.82593673,0.21636914,0.27497926,1.4803374,0.34715426,1.9877867,0.6338903,1.0219309,0.1988536,1.9086646,0.60083014,1.0967239,0.29417098,1.0736151,0.35730094,0.55138785,0.4019573,0.38326076,0.5079725,0.13992964,0.17264134,0.5828766,0.5594388,0.23882277,0.7394837
CD82,0.023010021,0.022479845,0.10413445,0.026717661,0.0,0.0,0.013561992,0.0,0.0826179,0.045589563,0.0060411626,0.007460466,0.03757386,0.8883846,0.2752188,1.9094634,0.33482742,0.8368938,1.3284684,0.33492845,1.862776,0.51410055,1.1480538,0.38349512,1.2613219,0.46515882,1.0448704,0.42815468,0.9970478,0.30792397,0.6919118,0.89104754,0.27254084,0.022768691,1.7977667,0.12125226,0.5163296,2.3740957,1.0431057,0.56382,0.0
FOLH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027407816,0.00350808,0.0,0.0,0.0574788,0.0018701633,0.119467326,0.018405318,0.077476166,0.0691739,0.017919721,0.032774955,0.0036803002,0.066074245,0.04170958,0.11135557,0.0083097005,0.049610578,0.015358496,0.08125829,0.0065015443,0.12800488,0.0,0.0044237003,0.0,0.0032093206,0.097201124,0.107143,0.044866264,0.00029947996,0.007972687,0.0
STIP1,0.7827346,4.3799343,4.434501,1.210236,4.06511,3.8899856,0.47119015,5.4494042,3.3277793,4.739573,0.6792313,0.69932705,1.5494981,0.24210869,0.897229,0.47725132,0.8849873,0.31419468,0.51802415,0.7963398,0.4791554,1.1375118,0.581264,1.0386842,0.65998536,1.0482093,0.5447964,0.8746614,0.547477,0.33106324,0.43863592,0.7921227,1.135433,1.616248,0.60489637,1.4170644,0.8365861,0.7899527,1.0997051,0.5531582,0.35714844
TIGD3,0.07556318,0.18054925,0.20277494,0.031634077,0.33043754,0.22029398,0.040059544,0.27321717,0.5437798,0.3128092,0.023025637,0.03357367,0.0698894,0.0013770588,0.025032485,0.0,0.008012233,0.005214567,0.0045872256,0.003872559,0.0,0.0,0.0031511013,0.0016315969,0.0,0.0013999479,0.0,0.009017405,0.0043670237,0.013032847,0.0,0.010141742,0.009714964,0.0029476713,0.0010934023,0.010335591,0.015463047,0.0012488883,0.013524237,0.0045996443,0.0
SIPA1,0.58518374,0.18507469,0.13313329,0.14497477,0.08842219,0.065419465,0.28668687,0.10431571,0.106318235,0.08838816,0.4033479,0.53967917,0.2830851,0.13474114,0.0071083107,0.06074244,0.0023557039,0.078071594,0.060102347,0.12214614,0.12849364,0.030685341,0.025404973,0.08936173,0.0918243,0.056740712,0.07372675,0.12637718,0.1244391,0.010347316,0.016350364,0.68539643,0.36912116,0.19388388,0.32261103,0.651825,0.5702988,0.48807207,0.4946204,0.12154767,0.0
RNASEH2C,1.6498928,0.6927936,0.6154807,2.3328016,0.43792006,0.6689675,1.3010164,0.2280933,0.96820414,0.82361174,2.1069334,0.8516132,1.8660403,0.5284708,0.61317074,0.57261735,0.4005061,0.5063127,0.114489675,0.41237596,0.6237273,0.14375386,0.21262453,0.36874115,0.42614743,0.16025874,0.22906078,0.49986893,0.45332116,0.17841646,0.36651272,1.0418175,0.9594922,1.9956564,0.4408877,1.3966365,1.295869,0.36880755,1.6869069,0.971504,0.7236832
PPP1CA,1.339245,0.8993889,0.62617207,1.9166962,0.4055423,0.66897905,1.3042794,0.49548,0.8344222,1.0673654,1.7322589,1.5707458,1.8078101,0.6085225,1.0244714,1.268254,0.6301782,0.57232004,0.76059,0.66045845,0.96687293,0.7620334,0.7521262,0.930096,1.1264473,0.6699207,0.8638309,0.7665873,1.2944992,1.032913,0.99096185,2.681144,2.345957,1.6931322,0.6122058,2.6062713,1.4191166,1.8824562,1.4572797,2.7638624,1.3552921
CHKA,0.2043727,0.5316207,0.7078048,0.17245199,0.8679817,0.6565991,0.17600466,0.5584691,0.54309154,0.559488,0.33256346,0.39737034,0.39357364,0.116781294,0.23796858,0.108210206,0.28096303,0.14115141,0.1075227,0.2579317,0.2909857,0.17975989,0.2259688,0.22474582,0.0886565,0.22955714,0.10424153,0.23142263,0.1480223,0.089249074,0.07515174,0.4536617,0.30673185,0.35536373,0.27523562,0.54500836,0.33353984,0.1107831,0.29090413,0.09312297,0.050149452
ANO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069279387,0.0,0.5377909,0.06412037,0.8537109,0.052318268,0.43010792,0.8243962,0.031742252,0.59330934,0.033189863,0.46607485,0.021926042,0.53932655,0.028484777,0.5883839,0.01897265,0.5737907,0.10484862,0.20929846,0.014439104,0.0070253024,0.016132856,0.08020122,0.07670741,0.038171623,0.019737296,0.028735684,0.004133128,0.058691103
CCDC90B,1.2228487,0.7370529,0.35182935,1.3564506,0.48942456,0.7029343,1.31396,0.5496668,0.6007647,0.8023675,1.5803359,0.7203211,1.273408,0.29172072,0.60492563,0.46672273,0.35905236,0.25482255,0.4584678,0.46267697,0.25914934,0.46914676,0.33327445,0.4523944,0.30933344,0.41832256,0.42927656,0.26472124,0.4342201,0.35741174,0.36585933,0.59313303,0.32316598,2.0546017,0.24208763,0.93865263,0.69865394,0.40343252,0.45290366,0.4941846,0.37098226
ENDOD1,0.6030215,0.28416532,0.24760453,0.5625459,0.21842165,0.079257555,0.5393791,0.13231643,0.13662429,0.17806654,0.5936894,0.40766397,0.64328647,0.080441184,0.02698027,0.068698,0.045892622,0.06593304,0.06844911,0.042644266,0.15138593,0.06972595,0.107688025,0.02408741,0.068886906,0.0602042,0.086064056,0.042648945,0.047702488,0.018936317,0.18069999,0.068133816,0.06643714,0.4086838,0.46702376,0.43047842,0.56186503,0.29524747,0.6314364,0.18789567,0.05479574
MMP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070060263,0.0,0.0,0.0,4.9925013,0.05174628,0.2852096,0.23213927,1.8553671,1.6884507,0.24913052,5.993881,0.22224402,9.604443,0.15966393,2.3784153,0.35936219,10.351589,0.04558894,1.4989728,0.082515836,1.3659889,24.456343,4.6052623,0.0,2.2455778,13.300071,8.91343,0.23685952,3.3295102,0.85605377,1.261562
SORL1,0.28529185,0.07278924,0.40745133,0.2603571,0.28870755,0.2246056,0.09091668,0.05831357,0.39652038,0.31368694,0.37793952,0.14265053,0.5230256,2.250233,0.66056204,3.244614,0.7171842,1.242328,2.2848952,0.9291979,3.2148583,0.9557018,1.9100448,0.6101366,2.7446225,0.9861395,2.238251,0.8015609,1.6216187,0.9365856,1.2671475,0.59956664,0.82642984,0.00928209,1.5857161,1.0910455,0.5073122,1.9478534,0.8231706,0.3265663,0.046573147
HSPA8,6.8516374,19.898037,20.448484,7.7241526,20.927563,19.731155,4.244373,15.032939,23.388514,25.622261,5.8687096,2.6780052,9.424493,5.1426272,7.8496985,4.434913,10.585479,7.8270187,5.1131697,5.7842736,5.128466,5.493128,4.894454,6.0948625,5.0840554,6.84074,6.255805,6.1714187,4.7342415,6.178833,2.7622652,4.8285093,7.5166516,9.219573,5.1406455,7.1283355,5.9752254,5.4764395,3.4454954,5.2838206,5.9499516
TBRG1,0.39369115,0.48698398,0.4657866,0.33398598,0.63641375,0.5978531,0.3853067,0.5339277,0.5476949,0.6380822,0.26910767,0.39951703,0.36363423,0.30243418,0.3803824,0.30757722,0.3619021,0.32895947,0.23551142,0.33192298,0.15632665,0.4027704,0.25774455,0.35004973,0.41596487,0.34293124,0.23857434,0.28393567,0.23781218,0.10887925,0.38951024,0.4409862,0.078430355,0.36383298,0.38000274,0.60683995,0.36883563,0.23339048,0.22408165,0.24361666,0.19676673
VSIG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4458346,0.28869706,0.84380645,0.14865507,0.27745938,0.56303996,0.15268989,0.53658676,0.25221673,0.4115295,0.19229229,0.52858055,0.2460728,0.47774664,0.14331932,0.480788,0.2692586,0.6162185,0.31335622,0.0,0.0,0.18361615,1.6854523,0.45844045,0.0005415103,0.03034603,0.25194785,0.0
CD9,0.2866994,0.15629242,0.22632506,0.75330615,0.42407537,0.75480676,0.4563687,0.11644323,0.16464129,0.27935958,0.5584469,0.39200047,0.57640254,4.5895205,2.2820642,6.8928843,4.035699,4.060067,5.7641454,2.5844297,9.636756,3.6266997,6.176632,1.7614924,5.0797997,3.3867078,8.084057,2.1313574,4.533876,2.848335,7.9552402,14.279452,7.9197416,0.53207517,4.4211955,4.9904594,10.467232,2.8647318,12.339582,14.559338,1.4255204
USP5,0.27213314,0.1697648,0.13617754,0.2596729,0.11024603,0.22555403,0.25577652,0.20306288,0.19772692,0.20122896,0.24035272,0.55674213,0.54051346,0.076458,0.23004769,0.16892558,0.09073882,0.07760927,0.19994974,0.1284986,0.15167506,0.16314787,0.17503998,0.14688314,0.12331777,0.12405778,0.23257394,0.1083175,0.1793764,0.21162431,0.063831635,0.5752447,0.52698654,0.40135348,0.26783288,0.6213244,0.5252061,0.13294116,0.6379179,0.1739005,0.27789396
STRAP,1.5214641,3.7376873,3.1778097,1.8240037,3.4874032,3.6041734,2.4543,4.9574766,3.5293128,4.1471505,1.7117034,1.7331829,1.9746779,0.5415831,1.1378715,1.0077184,0.58844066,0.5963222,0.7770312,0.76284593,0.7685962,0.657639,0.7967413,0.8436923,0.65106434,0.7423041,0.87808365,0.9567213,1.0003616,0.8153305,0.7314129,1.7603986,2.5944386,2.5917056,0.42206484,1.9525743,0.7694349,0.24776417,1.2126117,1.4244738,1.6029522
DNAJC22,0.033784267,0.023756744,0.0,0.012362349,0.0,0.0,0.04742344,0.0,0.0,0.0054175197,0.0058017024,0.047629483,0.0,0.0570135,0.023535825,0.23366335,0.029196076,0.07447947,0.14978303,0.02173296,0.118962325,0.05540981,0.048636284,0.0028732852,0.07189658,0.03372399,0.05915979,0.007984191,0.07409408,0.0032849968,0.15049078,0.13409567,0.012055602,0.0,0.04920158,0.172944,0.30800432,0.14136252,0.16847645,0.17950806,0.12942548
ATG101,0.6868084,1.592259,2.6745377,0.6189144,2.14873,1.5132369,0.29164022,1.2550274,3.14566,2.7063518,0.26510248,0.31635132,0.3369373,0.44533116,0.6385695,0.37046197,0.5504006,0.64739233,0.30317402,0.3360137,0.43593368,0.35889092,0.37271222,0.44713387,0.49908724,0.34956768,0.60289186,0.776931,0.44091982,0.59492666,0.4029325,1.161282,0.93752265,0.56051797,0.5597655,0.9092848,0.8177841,0.6006252,1.1296991,1.312398,0.3538948
AC068888.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11921464,0.06827584,0.17921956,0.053565405,0.1540538,0.16858159,0.035199247,0.11764773,0.015556796,0.13916768,0.006203213,0.16390687,0.021613142,0.14566545,0.017028056,0.07176147,0.049450897,0.0667877,0.13751274,0.07640365,0.0,0.0,0.0,0.0,0.0,0.1748256,0.0,0.0
FRS2,0.15362294,0.23621939,0.6114468,0.07887605,0.29691237,0.35940248,0.14265728,0.5361527,0.30439603,0.2968911,0.07626374,0.1256181,0.056236766,0.14836639,0.1348376,0.07102949,0.10408478,0.13227303,0.16068144,0.11001881,0.1520551,0.06614248,0.17330964,0.13316678,0.04001485,0.13356477,0.0959059,0.117584586,0.12576218,0.15708148,0.13721244,0.1246685,0.089433625,0.11906876,0.21587391,0.20168754,0.19502938,0.19712116,0.12680642,0.254872,0.15425165
CCT2,2.1355584,5.9764237,2.448417,1.1474072,2.9274468,2.65471,0.92996997,2.9103837,4.1396456,4.16946,1.0976542,1.4414473,1.4817905,0.7328781,1.305101,0.76546365,1.2044119,0.6087582,0.9556704,0.8640866,0.8269972,1.0981083,0.8807152,1.0858841,0.8118296,1.1068935,1.1482902,1.0533228,0.70611066,1.4061991,0.9203277,1.508884,1.9994932,2.403968,0.97854364,1.5656449,1.6029578,0.92997116,0.96591944,2.3611288,2.2822745
LGR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571842,0.06635445,0.9839788,0.01425308,0.29638276,0.4527394,0.012873423,0.5187695,0.0043909694,0.23793507,0.020525951,0.7090879,0.00759422,0.1549021,0.041015003,0.6588866,0.11023875,0.5380729,0.0,0.019349404,0.0,0.0036862919,0.12800401,0.49901915,0.043283317,0.10892074,0.16624288,0.14304133
TBC1D15,0.33251232,1.0651611,0.9394911,0.42242658,1.2477343,0.7167668,0.37172708,1.2640594,1.3068677,1.2765013,0.24765426,0.43294275,0.3619626,0.18824176,0.1792588,0.2510881,0.268302,0.21973608,0.2509061,0.31566176,0.25747272,0.3078281,0.30117077,0.3047427,0.19129562,0.26217368,0.27827173,0.20656541,0.11409098,0.31425977,0.22118373,0.39910313,0.19095223,0.43825755,0.31179386,0.20857121,0.27051768,0.3123703,0.20669861,0.2646299,0.35613322
PHLDA1,0.42474246,3.5844355,2.4454248,0.07473419,3.4533565,2.903249,0.20219344,2.1744068,3.115068,3.6570194,0.06775569,0.50467646,0.1739941,0.1721246,0.10908172,0.18218467,0.121749766,0.13785002,0.06832787,1.3420807,0.74164844,0.09674875,0.1470533,1.2866701,0.75574625,0.086269885,0.1300852,0.54491806,0.30337068,0.07793843,0.019929064,0.41559932,0.21295647,1.7452312,0.18935609,0.2716282,0.2343438,0.20096168,0.21866407,0.031303313,0.7054651
CSRP2,0.5703304,1.8390801,1.2723686,1.2223129,1.5304624,1.2990658,0.7923063,1.5274488,1.69319,3.194405,0.43334842,0.33425596,1.0622288,0.21136153,0.8213267,0.14469364,0.7610467,0.15311173,0.11386392,0.5620154,0.090487875,0.5827567,0.13158102,0.5871875,0.109967135,0.49400568,0.117095225,1.0082864,0.1516373,0.5390603,0.12626189,0.48754385,0.21069525,0.05209765,0.09836454,0.7382145,0.60944235,0.10884567,0.21359119,0.19950767,1.411598
UNC119B,0.042963747,0.03909627,0.041815165,0.07845071,0.0372174,0.029642796,0.06223645,0.08675814,0.07996391,0.10346013,0.0514598,0.3180461,0.094155036,0.078018814,0.5541158,0.09931295,0.44417727,0.09542045,0.0059959665,0.52691364,0.01350736,0.66611755,0.14110664,0.46676806,0.0091007445,0.60051626,0.07048588,0.5124418,0.025577737,0.5042276,0.0,0.09768467,0.030183548,0.06085554,0.097693525,0.0684985,0.17169237,0.10910488,0.22525379,0.07366419,0.084971845
MORN3,0.02452346,0.0791331,0.019304674,0.04162249,0.0518913,0.0,0.057523068,0.0,0.03364938,0.01679044,0.031844012,0.008123833,0.06472421,0.020244226,0.74326605,0.026529117,0.9501589,0.052623685,0.091358006,0.6567751,0.0039884746,0.89666015,0.01291165,0.951543,0.013549039,0.96589607,0.025132736,0.75630444,0.026462125,0.57450646,0.0,0.061523773,0.03193979,0.0,0.013109377,0.01769325,0.061642926,0.020649733,0.09730103,0.02872586,0.0
LRRC43,0.0,0.0050178026,0.0,0.0,0.021196896,0.0,0.015390816,0.0,0.0,0.0,0.0,0.008515831,0.0,0.03030312,0.4872689,0.023798032,0.506361,0.0156108355,0.0,0.35577008,0.012359379,0.54712725,0.057931725,0.37076163,0.01061047,0.615393,0.010223511,0.42990592,0.042822532,0.5244795,0.0026748867,0.040006585,0.0,0.0,0.005356914,0.004950027,0.020019539,0.005681346,0.05772715,0.0025773752,0.0
OGFOD2,0.09414058,0.054580197,0.07297632,0.09813786,0.0,0.05363776,0.09692941,0.0,0.061915673,0.04495419,0.07090865,0.121323705,0.17073643,0.065021746,0.3644005,0.16495578,0.3215403,0.112396024,0.05527542,0.37006226,0.027690353,0.3864833,0.068767585,0.39322957,0.16725561,0.43145418,0.10579145,0.45165324,0.17502178,0.46479553,0.11971158,0.13799725,0.18547049,0.06006288,0.049293242,0.04812385,0.13758644,0.16164808,0.035367023,0.29727802,0.02838087
TCTN2,0.052726086,0.022086116,0.095663995,0.12553175,0.06749879,0.06528685,0.05523849,0.0,0.03424217,0.025762452,0.04053036,0.060735337,0.017997237,0.056445353,0.69607306,0.14489585,2.1722705,0.2848445,0.11128439,0.8489003,0.0796284,0.66506547,0.066271566,0.5924779,0.15111822,1.1385093,0.19106513,0.7135023,0.024594126,0.37768462,0.028195849,0.03634416,0.037927553,0.0,0.020127248,0.015700119,0.090746425,0.10235217,0.11917594,0.033457533,0.15445131
DNAH10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027263397,0.0,0.0,0.008017023,0.88728726,0.023132253,1.0662888,0.009528301,0.0,0.81929654,0.0,1.2714269,0.050380815,0.9204271,0.01606594,1.4252801,0.0984414,0.65705913,0.012370584,0.6594543,0.0,0.0,0.0,0.0,0.0048994096,0.0025683523,0.0043192054,0.0043482897,0.039223727,0.0013985219,0.0
STX2,0.06795257,0.062981494,0.01988436,0.06966455,0.079000965,0.021614982,0.052953247,0.031312663,0.042947404,0.07187809,0.09724585,0.083128534,0.029037949,0.030161723,0.6633016,0.03908623,0.8063684,0.009786297,0.018782914,0.5739033,0.024651991,0.8630092,0.043243065,0.5664159,0.054847114,0.6373395,0.029363617,0.59419876,0.019463979,0.3588236,0.024660422,0.02269193,0.034063913,0.2133413,0.03321509,0.0540623,0.09912051,0.005077679,0.1946169,0.018044785,0.0566129
AC127070.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045780335,0.050538667,0.012082307,0.13844891,0.037606157,0.0030554375,0.14081472,0.01325147,0.12456471,0.019843902,0.13522096,0.0,0.15915297,0.008450744,0.07221188,0.010877861,0.08079052,0.01132763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283494,0.0,0.0
LATS2,0.1872347,0.7715972,1.1940161,0.07685024,1.421042,1.3612709,0.09643586,1.3272285,1.3971602,0.8991147,0.08994899,0.12975894,0.103033215,0.0972637,0.032209937,0.0063523483,0.12562524,0.16677442,0.062015425,0.051083565,0.08307459,0.081880786,0.17851758,0.037178855,0.018333247,0.05902396,0.18660092,0.068354435,0.05341726,0.010112243,0.043254297,0.21666,0.10140679,0.17395936,0.07206516,0.038965315,0.1884713,0.049874716,0.12914951,0.060782205,0.07757947
HSPH1,2.089569,14.259234,35.021942,1.7602766,41.81789,26.768066,3.256608,60.879913,12.5014515,12.875805,0.5047073,0.86143506,1.2901951,3.6646926,3.4149542,0.85672706,5.3414626,2.6124718,2.7048368,4.5487747,2.8044112,3.297364,2.8199935,4.7163634,2.416562,3.1102471,2.752528,5.521648,2.056384,2.2096906,0.33156002,1.7281699,0.9589478,1.3953902,1.9468377,1.1796644,4.0767646,1.5228926,1.4400123,0.30922997,0.28351408
MRPS31,0.42745242,0.37376896,0.38862318,0.4037829,0.2946162,0.44934115,0.30512616,0.20943712,0.4669177,0.47183564,0.4278371,0.38103953,0.36653712,0.25362203,0.79796886,0.3007188,1.0134192,0.2787679,0.28528434,0.6069696,0.14795181,1.1035904,0.14924707,0.99355763,0.109070934,0.8692854,0.19819121,0.8982336,0.15615305,1.2865949,0.26544148,0.1831839,0.46278122,0.45848438,0.25768676,0.49763453,0.19893421,0.21532209,0.18217103,0.22892071,0.054630477
NAA16,0.24860264,0.37247905,1.059996,0.196913,1.0777661,1.0171578,0.16713142,0.90321285,0.36217043,0.43393558,0.13223314,0.3207253,0.14943637,0.1568428,0.15378174,0.14336278,0.21639162,0.16542098,0.06383508,0.19646324,0.21968342,0.1861661,0.22731152,0.17852236,0.19686995,0.14494394,0.21386568,0.25849304,0.20989503,0.18350084,0.066007644,0.10492868,0.12084661,0.09762189,0.26193073,0.2329304,0.12333878,0.0893745,0.08382479,0.036781766,0.0529689
FAM216B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04154671,2.9033916,0.09059867,2.2417948,0.08457015,0.0,2.4494321,0.14674947,3.404301,0.062325977,2.8553846,0.09406768,2.9319015,0.07878142,2.8576846,0.052065715,2.7882268,0.04034961,0.0,0.0,0.0,0.00037438003,0.001083536,0.0004243065,0.0,0.015621118,0.0,0.0
SLC25A30,0.17474519,0.6407579,0.23639198,0.08306709,0.30756825,0.37540272,0.06644741,0.54437226,0.21794562,0.17839234,0.10682559,0.114297725,0.03576249,0.037194047,0.021071853,0.015625304,0.03843057,0.027419744,0.014940876,0.012453665,0.004096516,0.052061833,0.032314155,0.07656767,0.0,0.05504519,0.0027751003,0.0307313,0.03207435,0.05089784,0.08304014,0.008553793,0.1270421,0.10424156,0.01919516,0.08779812,0.022821214,0.035073455,0.017875064,0.006333636,0.044005565
